iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
4,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0092,0.0136,0.0068,0.0084,0.0023151673805580446,5,1,1,0,21.209,1.893,0.075,23.178,explore,-0.0004799999999999995,2,1,2,4.000000000000097e-05,-0.00068,0.00012000000000000118
5,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0082,0.01,0.0044,0.0098,0.0022556595487794695,5,1,1,1,21.888,4.066,0.08,26.034,both,0.0007999999999999986,2,1,3,4.000000000000097e-05,-0.00068,0.000346666666666667
6,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01052,0.0182,0.0068,0.008,0.004200190471871484,5,1,0,1,21.538,0.808,0.08,22.426,exploit,0.0007199999999999984,2,2,3,4.000000000000097e-05,1.9999999999999185e-05,0.000346666666666667
7,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00888,0.0144,0.0056,0.0078,0.0030478845122477983,5,1,1,0,21.956,1.977,0.077,24.011,explore,0.0009999999999999992,3,2,3,0.00036000000000000035,1.9999999999999185e-05,0.000346666666666667
8,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00892,0.0122,0.0056,0.0086,0.0023549097647256045,5,1,0,1,20.974,0.942,0.075,21.991,exploit,0.00068,3,3,3,0.00036000000000000035,0.00023999999999999946,0.000346666666666667
9,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008400000000000001,0.0114,0.0044,0.0088,0.0023966643486312386,5,1,1,0,20.826,1.697,0.077,22.6,explore,0.0001999999999999988,4,3,3,0.00031999999999999997,0.00023999999999999946,0.000346666666666667
10,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00836,0.0122,0.0056,0.007,0.002711162112452887,5,1,1,1,20.841,2.675,0.072,23.588,both,0.0009200000000000007,4,3,4,0.00031999999999999997,0.00023999999999999946,0.0004900000000000004
11,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009,0.011,0.007,0.0092,0.0017481418706729725,5,1,1,1,21.878,3.131,0.078,25.087,both,0.00028000000000000073,4,3,5,0.00031999999999999997,0.00023999999999999946,0.0004480000000000005
12,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00944,0.0144,0.0064,0.0082,0.0027579702681501117,5,1,0,1,23.15,1.078,0.074,24.302,exploit,-0.0003599999999999992,4,4,5,0.00031999999999999997,8.99999999999998e-05,0.0004480000000000005
13,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00924,0.015,0.0054,0.007,0.0038333275362275004,5,1,1,0,22.475,2.616,0.078,25.169,explore,-0.0003199999999999991,5,4,5,0.00019200000000000017,8.99999999999998e-05,0.0004480000000000005
