iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
2,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01216,0.0158,0.0078,0.0132,0.002775319801392265,5,1,1,0,12.506,0.861,0.034,13.401
3,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013120000000000001,0.0158,0.0102,0.0142,0.0022112439937736405,5,1,1,0,13.342,2.182,0.047,15.571
4,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01136,0.0142,0.0094,0.0106,0.0016800000000000003,5,1,1,0,12.343,1.801,0.038,14.182
5,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.011720000000000001,0.017,0.0088,0.0108,0.002778776709273345,5,1,1,0,12.898,0.856,0.057,13.811
6,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012879999999999999,0.0162,0.0104,0.0122,0.00191666376811375,5,1,1,0,12.845,2.048,0.04,14.933
7,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013439999999999999,0.0154,0.0108,0.0138,0.0015041276541570532,5,1,1,0,12.702,0.935,0.037,13.675
8,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01164,0.014,0.0096,0.0116,0.0018434749794884666,5,1,1,0,12.795,1.172,0.042,14.009
9,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013120000000000001,0.0164,0.0116,0.0128,0.0017278888853164147,5,1,1,0,12.919,1.69,0.042,14.651
10,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01216,0.0142,0.0098,0.0124,0.0017269626515938326,5,1,1,0,13.018,0.865,0.041,13.924
11,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013000000000000001,0.0172,0.0114,0.0122,0.002127909772523262,5,1,1,0,12.962,1.696,0.038,14.695
12,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01364,0.0182,0.0114,0.0128,0.0023576259245266205,5,1,1,0,12.802,1.471,0.043,14.316
13,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013800000000000002,0.0172,0.0112,0.0132,0.001983935482821959,5,1,1,0,13.054,1.781,0.048,14.882
14,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012560000000000002,0.0158,0.0096,0.012,0.002316549157691242,5,1,1,0,12.692,1.022,0.037,13.751
0,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00572,0.0086,0.0034,0.0062,0.0018616122045152154,5,1,1,0,12.249,2.041,0.041,14.33
1,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007000000000000001,0.0092,0.0046,0.007,0.001888915032498815,5,1,1,0,12.804,1.205,0.044,14.054
