iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
7,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.016,0.0182,0.0132,0.0156,0.0018286607121059941,5,1,0,1,31.292,0.773,0.112,32.178,exploit,0.00032000000000000084,1,5,2,-0.0018799999999999997,-0.00013599999999999862,-0.00132
8,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01432,0.018,0.0102,0.0146,0.0024870866490735695,5,1,0,1,31.616,1.161,0.113,32.891,exploit,0.0025200000000000014,1,6,2,-0.0018799999999999997,0.0003066666666666681,-0.00132
9,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0188,0.0214,0.0164,0.0182,0.001971801207018597,5,1,0,1,30.391,1.11,0.122,31.624,exploit,-0.004559999999999998,1,7,2,-0.0018799999999999997,-0.00038857142857142703,-0.00132
10,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.018639999999999997,0.0202,0.016,0.0194,0.0016704490414256878,5,1,0,1,30.29,1.198,0.108,31.596,exploit,-0.0015199999999999936,1,8,2,-0.0018799999999999997,-0.0005299999999999979,-0.00132
11,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01544,0.018,0.013,0.0148,0.0018736061485808587,5,1,0,1,29.873,0.781,0.104,30.758,exploit,0.00031999999999999564,1,9,2,-0.0018799999999999997,-0.0004355555555555542,-0.00132
12,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01724,0.0192,0.016,0.0172,0.001202663710269832,5,1,0,1,29.372,1.107,0.109,30.587,exploit,-0.002519999999999998,1,10,2,-0.0018799999999999997,-0.0006439999999999986,-0.00132
13,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0166,0.02,0.0122,0.0182,0.0031774203373176797,5,1,0,1,30.648,0.722,0.109,31.48,exploit,-0.0014000000000000002,1,11,2,-0.0018799999999999997,-0.0007127272727272716,-0.00132
14,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013279999999999997,0.0158,0.0104,0.013,0.0020023985617254126,5,1,0,1,31.456,1.042,0.103,32.601,exploit,0.0013600000000000036,1,12,2,-0.0018799999999999997,-0.0005399999999999986,-0.00132
0,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006959999999999999,0.0098,0.004,0.0074,0.002106751053162191,5,1,1,0,36.479,2.11,0.103,38.692,explore,0.0006000000000000007,1,0,0,0.0006000000000000007,0.0,0.0
1,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00792,0.0132,0.0042,0.0072,0.0034469696836496836,5,1,0,1,35.9,1.045,0.104,37.048,exploit,0.0003599999999999992,1,1,0,0.0006000000000000007,0.0003599999999999992,0.0
2,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00848,0.0164,0.004,0.0064,0.004605388148679762,5,1,1,1,35.374,1.897,0.105,37.377,both,0.00136,1,1,1,0.0006000000000000007,0.0003599999999999992,0.00136
3,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00808,0.0136,0.0048,0.0072,0.003191488680850991,5,1,1,1,35.812,3.172,0.102,39.086,both,-0.0013599999999999992,1,1,2,0.0006000000000000007,0.0003599999999999992,4.336808689942018e-19
4,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006999999999999999,0.0114,0.0036,0.006,0.0027217641337926404,5,1,1,0,35.633,1.957,0.111,37.703,explore,0.0017600000000000011,2,1,2,0.001180000000000001,0.0003599999999999992,4.336808689942018e-19
5,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007680000000000001,0.011,0.004,0.0086,0.0025317187837514653,5,1,1,0,34.272,2.947,0.112,37.331,explore,-0.00020000000000000052,3,1,2,0.0007200000000000004,0.0003599999999999992,4.336808689942018e-19
6,Artificial Superintelligence,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007239999999999999,0.0142,0.004,0.0048,0.0038395833107252673,5,1,1,0,33.903,2.331,0.098,36.331,explore,0.001400000000000001,4,1,2,0.0008900000000000006,0.0003599999999999992,4.336808689942018e-19
