iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
10,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0020545454545454543,0.0034,0.0012,0.0018,0.0007190443612103705,11,0,1,0,27.109,1.17,0.044,28.323
11,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00215,0.0034,0.0008,0.0021999999999999997,0.000860716755578357,12,0,1,0,26.877,1.104,0.045,28.026
12,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0020615384615384614,0.004,0.0002,0.0024,0.0010506689894747,13,0,1,0,29.171,2.566,0.042,31.78
13,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.001892307692307692,0.0034,0.0008,0.0018,0.0008061890773276248,13,0,1,0,29.306,4.093,0.037,33.436
14,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0020615384615384614,0.0034,0.0004,0.002,0.0009194801721528576,13,0,1,0,27.921,1.889,0.043,29.853
0,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0026000000000000003,0.004,0.001,0.003,0.0010658330075579384,5,0,1,0,13.431,1.674,0.036,15.141
1,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0033000000000000004,0.0056,0.0022,0.0031000000000000003,0.0011120551545074852,6,0,1,0,18.865,2.032,0.061,20.959
2,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.003,0.005,0.0012,0.0028,0.001090216230190795,7,0,1,0,29.175,2.626,0.073,31.874
3,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.003025,0.0052,0.0004,0.0028,0.0014367933045501013,8,0,1,0,36.677,1.39,0.064,38.131
4,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0021333333333333334,0.0044,0.0006,0.002,0.0009706813185707359,9,0,1,0,37.557,2.101,0.051,39.708
